,x,y,Classification,Concept Drift
8265,0.9155102435024776,0.11562145216095054,Initially Positive,After Concept Drift Negative
8266,0.20304340983124014,0.12260626018570453,Initially Positive,After Concept Drift Negative
8267,0.3128531110825742,0.5291451743912283,Initially Positive,After Concept Drift Negative
8268,0.09706650353224588,0.7251882252281583,Initially Negative,After Concept Drift Positive
8269,0.8351605533801355,0.18974022694129156,Initially Positive,After Concept Drift Negative
8270,0.1758330042901961,0.3770660301682186,Initially Positive,After Concept Drift Negative
8271,0.3886717615659002,0.2749578174925553,Initially Positive,After Concept Drift Negative
8272,0.3616999943263438,0.11229496629747826,Initially Positive,After Concept Drift Negative
8273,0.32569115420594164,0.7429432638203023,Initially Positive,After Concept Drift Negative
8274,0.5551294442090068,0.8829985155870852,Initially Positive,After Concept Drift Negative
8275,0.8899750719010489,0.9718442703666909,Initially Negative,After Concept Drift Positive
8276,0.2323025372662041,0.526528580836714,Initially Positive,After Concept Drift Negative
8277,0.5087837016594857,0.13665833553520612,Initially Positive,After Concept Drift Negative
8278,0.5862336803825843,0.9662989555412296,Initially Negative,After Concept Drift Positive
8279,0.5310130312203457,0.9800191667054621,Initially Positive,After Concept Drift Negative
8280,0.8130732869877288,0.20129596591744292,Initially Positive,After Concept Drift Negative
8281,0.3345947422228902,0.21160912908776985,Initially Positive,After Concept Drift Negative
8282,0.9435145428791969,0.5806125110519168,Initially Negative,After Concept Drift Positive
8283,0.7653853772246274,0.16947757082864023,Initially Positive,After Concept Drift Negative
8284,0.7228516016366946,0.009589087273907615,Initially Positive,After Concept Drift Negative
8285,0.04161170012790805,0.9804502322046149,Initially Negative,After Concept Drift Positive
8286,0.21409677906212443,0.6779678616843762,Initially Negative,After Concept Drift Positive
8287,0.11974353829158269,0.7434482906270434,Initially Negative,After Concept Drift Positive
8288,0.9527475263714426,0.4846098796810392,Initially Negative,After Concept Drift Positive
8289,0.9863434021247863,0.7222763347271094,Initially Negative,After Concept Drift Positive
8290,0.8370828333130178,0.515567393302936,Initially Negative,After Concept Drift Positive
8291,0.2557645069466531,0.8634481193507534,Initially Negative,After Concept Drift Positive
8292,0.8473733144131412,0.8210869469547543,Initially Negative,After Concept Drift Positive
8293,0.5414790538497788,0.46968748015768125,Initially Positive,After Concept Drift Negative
8294,0.8061573964816063,0.4538160815595881,Initially Positive,After Concept Drift Negative
8295,0.35520072966594773,0.8976467226361288,Initially Positive,After Concept Drift Negative
8296,0.6234922871704865,0.877587929212929,Initially Positive,After Concept Drift Negative
8297,0.7641239719527673,0.672115277625655,Initially Positive,After Concept Drift Negative
8298,0.4594935111168056,0.527405995189687,Initially Positive,After Concept Drift Negative
8299,0.3586381444368705,0.08227612773372606,Initially Positive,After Concept Drift Negative
8300,0.1602127711571537,0.025925637751017416,Initially Positive,After Concept Drift Negative
8301,0.9476418071088247,0.8692207626616042,Initially Negative,After Concept Drift Positive
8302,0.8457018851354204,0.07722158397071777,Initially Positive,After Concept Drift Negative
8303,0.8766434049454045,0.18481300782760224,Initially Positive,After Concept Drift Negative
8304,0.1095159388482505,0.731487967530956,Initially Negative,After Concept Drift Positive
8305,0.300483240162871,0.5530114983101836,Initially Positive,After Concept Drift Negative
8306,0.04392085404524215,0.758286645959635,Initially Negative,After Concept Drift Positive
8307,0.5079988567387272,0.3897434411764392,Initially Positive,After Concept Drift Negative
8308,0.839454900480083,0.5020743316520545,Initially Negative,After Concept Drift Positive
8309,0.4182143128147532,0.6316906952956359,Initially Positive,After Concept Drift Negative
8310,0.2532156906297224,0.1395282871756396,Initially Positive,After Concept Drift Negative
8311,0.10216146274322568,0.8251196684138046,Initially Negative,After Concept Drift Positive
8312,0.9906301564760853,0.4987280912103771,Initially Negative,After Concept Drift Positive
8313,0.6004196313122864,0.7339014859367701,Initially Positive,After Concept Drift Negative
8314,0.17703463973459588,0.4912886063771569,Initially Positive,After Concept Drift Negative
8315,0.7719509453268404,0.6335777787440459,Initially Positive,After Concept Drift Negative
8316,0.9210258993224552,0.3899503900975908,Initially Negative,After Concept Drift Positive
8317,0.12904445249855,0.10512902376887323,Initially Positive,After Concept Drift Negative
8318,0.3384676674662649,0.06107051710640654,Initially Positive,After Concept Drift Negative
8319,0.2596273926856145,0.9366279141401543,Initially Negative,After Concept Drift Positive
8320,0.5889075987930619,0.8255934596755777,Initially Positive,After Concept Drift Negative
8321,0.3950261383404565,0.6589343360721761,Initially Positive,After Concept Drift Negative
8322,0.9316580547533034,0.8579291489110471,Initially Negative,After Concept Drift Positive
8323,0.35675089258283466,0.9397211477705468,Initially Negative,After Concept Drift Positive
8324,0.5287659615489265,0.9868014422356387,Initially Positive,After Concept Drift Negative
8325,0.39630629311190047,0.12657427654635223,Initially Positive,After Concept Drift Negative
8326,0.49648086958296556,0.060650025586789,Initially Positive,After Concept Drift Negative
8327,0.17485442585497335,0.9223442817540083,Initially Negative,After Concept Drift Positive
8328,0.30508460442392504,0.5351877366687233,Initially Positive,After Concept Drift Negative
8329,0.1595295658360748,0.4293338564642589,Initially Positive,After Concept Drift Negative
8330,0.9371079413460104,0.9284075594961901,Initially Negative,After Concept Drift Positive
8331,0.7204930977934713,0.10416441327331416,Initially Positive,After Concept Drift Negative
8332,0.5275027878926715,0.4245218142271694,Initially Positive,After Concept Drift Negative
8333,0.7726195884368,0.5741686924220746,Initially Positive,After Concept Drift Negative
8334,0.7676297897873967,0.1342712516905471,Initially Positive,After Concept Drift Negative
8335,0.3938909180777158,0.25034558731045853,Initially Positive,After Concept Drift Negative
8336,0.6929623436581099,0.3970819699570932,Initially Positive,After Concept Drift Negative
8337,0.42850976212946734,0.07519453786347874,Initially Positive,After Concept Drift Negative
8338,0.5758602030051493,0.08113092218326134,Initially Positive,After Concept Drift Negative
8339,0.6355855876004299,0.6957179493384561,Initially Positive,After Concept Drift Negative
8340,0.5714718603417891,0.8133688812538895,Initially Positive,After Concept Drift Negative
8341,0.024047423239075938,0.8887020722114481,Initially Negative,After Concept Drift Positive
8342,0.6222026046106569,0.7706584577950378,Initially Positive,After Concept Drift Negative
8343,0.47336178251510763,0.04397666324134819,Initially Positive,After Concept Drift Negative
8344,0.7160656588658366,0.07370571822109806,Initially Positive,After Concept Drift Negative
8345,0.9324289278686411,0.9060728732012095,Initially Negative,After Concept Drift Positive
8346,0.5792475718970856,0.9210962832089552,Initially Positive,After Concept Drift Negative
8347,0.41882681954290213,0.15027751002992507,Initially Positive,After Concept Drift Negative
8348,0.5673887401336561,0.6741412815691264,Initially Positive,After Concept Drift Negative
8349,0.8087900970677476,0.03582658082009782,Initially Positive,After Concept Drift Negative
8350,0.45830680890279074,0.499925189500239,Initially Positive,After Concept Drift Negative
8351,0.4532725032301066,0.9687527522677452,Initially Positive,After Concept Drift Negative
8352,0.9884404551308433,0.0669919405890812,Initially Negative,After Concept Drift Positive
8353,0.8086420927140348,0.4796939778394377,Initially Positive,After Concept Drift Negative
8354,0.5294601853464342,0.38502754493700886,Initially Positive,After Concept Drift Negative
8355,0.3582813885519762,0.4213800562954948,Initially Positive,After Concept Drift Negative
8356,0.645720643862405,0.5118485762599384,Initially Positive,After Concept Drift Negative
8357,0.4598490541238629,0.4424249618301035,Initially Positive,After Concept Drift Negative
8358,0.674575617863622,0.44344163951547355,Initially Positive,After Concept Drift Negative
8359,0.4834908358654272,0.20723504246885316,Initially Positive,After Concept Drift Negative
8360,0.44809762668758735,0.25310197373410015,Initially Positive,After Concept Drift Negative
8361,0.516634599724604,0.36390064679748335,Initially Positive,After Concept Drift Negative
8362,0.821592692069345,0.8392426911025274,Initially Negative,After Concept Drift Positive
8363,0.2892686506899588,0.811868100965657,Initially Negative,After Concept Drift Positive
8364,0.6193529713268477,0.7137769904662902,Initially Positive,After Concept Drift Negative
8365,0.9233254770672125,0.13276036004076197,Initially Positive,After Concept Drift Negative
8366,0.12147548294146104,0.9451774312683053,Initially Negative,After Concept Drift Positive
8367,0.20023602485721437,0.5888524313371767,Initially Negative,After Concept Drift Positive
8368,0.5757006559562984,0.9548589574579261,Initially Positive,After Concept Drift Negative
8369,0.29935137658656474,0.9073641775749688,Initially Negative,After Concept Drift Positive
8370,0.4338469624569784,0.6513646484057304,Initially Positive,After Concept Drift Negative
8371,0.9783685574556433,0.45571815287820505,Initially Negative,After Concept Drift Positive
8372,0.26938851953460796,0.8138896782399268,Initially Negative,After Concept Drift Positive
8373,0.5924082732828284,0.9965184706915153,Initially Negative,After Concept Drift Positive
8374,0.9745738413913916,0.6829974295905308,Initially Negative,After Concept Drift Positive
8375,0.686876896266347,0.3963163804639569,Initially Positive,After Concept Drift Negative
8376,0.02180381986655633,0.22923553168449173,Initially Negative,After Concept Drift Positive
8377,0.06119529419484693,0.005318760362792663,Initially Positive,After Concept Drift Negative
8378,0.08493430659402368,0.5084727602823746,Initially Negative,After Concept Drift Positive
8379,0.14386399390401516,0.3132417587555061,Initially Positive,After Concept Drift Negative
8380,0.8066117478911261,0.5812612338077918,Initially Negative,After Concept Drift Positive
8381,0.9277254367241885,0.8888603668146058,Initially Negative,After Concept Drift Positive
8382,0.773263284318328,0.5221683489565272,Initially Positive,After Concept Drift Negative
8383,0.7266835009253072,0.5148118880318818,Initially Positive,After Concept Drift Negative
8384,0.5776795471676622,0.047699123563380685,Initially Positive,After Concept Drift Negative
8385,0.8582347354501432,0.3905073240549064,Initially Positive,After Concept Drift Negative
8386,0.5116160919554874,0.786208714804532,Initially Positive,After Concept Drift Negative
8387,0.6561284888877003,0.2354812449494441,Initially Positive,After Concept Drift Negative
8388,0.06046584542358069,0.13659012645435842,Initially Positive,After Concept Drift Negative
8389,0.7100368300215466,0.010256088382732953,Initially Positive,After Concept Drift Negative
8390,0.7383866439819247,0.15021558219103204,Initially Positive,After Concept Drift Negative
8391,0.8804155119127342,0.7145747443652082,Initially Negative,After Concept Drift Positive
8392,0.18243026478358393,0.7683311881275793,Initially Negative,After Concept Drift Positive
8393,0.9156278675972342,0.21751163006704777,Initially Positive,After Concept Drift Negative
8394,0.5878281234017,0.8666893966017879,Initially Positive,After Concept Drift Negative
8395,0.9866160277269935,0.8293337386000997,Initially Negative,After Concept Drift Positive
8396,0.3271154545707887,0.5454808479652896,Initially Positive,After Concept Drift Negative
8397,0.6456909133023334,0.8972302846436994,Initially Negative,After Concept Drift Positive
8398,0.9144726661428526,0.2684007606381976,Initially Negative,After Concept Drift Positive
8399,0.37140121256396064,0.9930504047264516,Initially Negative,After Concept Drift Positive
8400,0.45600171386285715,0.8888374038455393,Initially Positive,After Concept Drift Negative
8401,0.21906227389926392,0.08367753713448134,Initially Positive,After Concept Drift Negative
8402,0.5818147137088544,0.3111631163253813,Initially Positive,After Concept Drift Negative
8403,0.4703245786569108,0.6272853739343366,Initially Positive,After Concept Drift Negative
8404,0.36508186417831257,0.4865816624171134,Initially Positive,After Concept Drift Negative
8405,0.9291059231058372,0.40151429273224426,Initially Negative,After Concept Drift Positive
8406,0.09473988368822872,0.5576998816461199,Initially Negative,After Concept Drift Positive
8407,0.8011682842957807,0.44931555297518033,Initially Positive,After Concept Drift Negative
8408,0.7747254886129016,0.7885890551073674,Initially Negative,After Concept Drift Positive
8409,0.6000610354547261,0.3071100186931365,Initially Positive,After Concept Drift Negative
8410,0.1848935004811365,0.44020712426460096,Initially Positive,After Concept Drift Negative
8411,0.07016142703562822,0.7032224812017096,Initially Negative,After Concept Drift Positive
8412,0.1197123488271169,0.250311301884799,Initially Positive,After Concept Drift Negative
8413,0.5720014273021838,0.20928347212169918,Initially Positive,After Concept Drift Negative
8414,0.9729452373737199,0.014616961803488815,Initially Positive,After Concept Drift Negative
8415,0.23341607080081128,0.027615458509389734,Initially Positive,After Concept Drift Negative
8416,0.7613975964157408,0.12096649169965978,Initially Positive,After Concept Drift Negative
8417,0.6397862351070377,0.18106358931915956,Initially Positive,After Concept Drift Negative
8418,0.3766196602414854,0.8074547215701152,Initially Positive,After Concept Drift Negative
8419,0.5728954152555759,0.2574591389138212,Initially Positive,After Concept Drift Negative
8420,0.7480858184459628,0.5157504690247373,Initially Positive,After Concept Drift Negative
8421,0.9493939206947425,0.9705416792058399,Initially Negative,After Concept Drift Positive
8422,0.43325671936835974,0.957161160817817,Initially Positive,After Concept Drift Negative
8423,0.005324126364464998,0.17840132370105977,Initially Negative,After Concept Drift Positive
8424,0.4851384765336898,0.8277375774888655,Initially Positive,After Concept Drift Negative
8425,0.6170972682415872,0.3571283262393916,Initially Positive,After Concept Drift Negative
8426,0.6246896545562874,0.6646181110930242,Initially Positive,After Concept Drift Negative
8427,0.5970530943196299,0.6529188880772593,Initially Positive,After Concept Drift Negative
8428,0.057779720591977,0.5662032723116022,Initially Negative,After Concept Drift Positive
8429,0.671159286304122,0.3594884205822435,Initially Positive,After Concept Drift Negative
8430,0.3370461848243902,0.1314452409085668,Initially Positive,After Concept Drift Negative
8431,0.7050350712510095,0.6953456707311391,Initially Positive,After Concept Drift Negative
8432,0.7466868206045595,0.8452652511535712,Initially Negative,After Concept Drift Positive
8433,0.15524731529541047,0.3466289247534975,Initially Positive,After Concept Drift Negative
8434,0.5661772051592433,0.5189096182799118,Initially Positive,After Concept Drift Negative
8435,0.7269230802201285,0.2429469131003421,Initially Positive,After Concept Drift Negative
8436,0.1423339739863575,0.5766476242189149,Initially Negative,After Concept Drift Positive
8437,0.8716294880140015,0.7935537686324758,Initially Negative,After Concept Drift Positive
8438,0.7386820815786764,0.40282286096684805,Initially Positive,After Concept Drift Negative
8439,0.3699076566343985,0.7450910383208499,Initially Positive,After Concept Drift Negative
8440,0.2906644988325604,0.565520075491543,Initially Positive,After Concept Drift Negative
8441,0.02051769485408128,0.2875942925960656,Initially Negative,After Concept Drift Positive
8442,0.03924434567246371,0.587213424558917,Initially Negative,After Concept Drift Positive
8443,0.41763500106189266,0.5234719655268043,Initially Positive,After Concept Drift Negative
8444,0.7773023423311819,0.8178273050448367,Initially Negative,After Concept Drift Positive
8445,0.7569183509823129,0.15069878521492552,Initially Positive,After Concept Drift Negative
8446,0.6244334728413361,0.9796210947206521,Initially Negative,After Concept Drift Positive
8447,0.4127043677163149,0.1631206382866046,Initially Positive,After Concept Drift Negative
8448,0.048667466174188045,0.44185579624264915,Initially Negative,After Concept Drift Positive
8449,0.43845574624742023,0.1163634203706676,Initially Positive,After Concept Drift Negative
8450,0.9690684326865772,0.555286589905054,Initially Negative,After Concept Drift Positive
8451,0.8132275208865669,0.6238081832100907,Initially Negative,After Concept Drift Positive
8452,0.46024325027764434,0.11315286780342448,Initially Positive,After Concept Drift Negative
8453,0.8890490180629153,0.03884541595240598,Initially Positive,After Concept Drift Negative
8454,0.03132876484022451,0.43652214316875537,Initially Negative,After Concept Drift Positive
8455,0.32162820010151616,0.966397757358248,Initially Negative,After Concept Drift Positive
8456,0.8819894809426643,0.3938486218539391,Initially Negative,After Concept Drift Positive
8457,0.4271252629991745,0.6812030264095709,Initially Positive,After Concept Drift Negative
8458,0.5390592726138027,0.4412581828415998,Initially Positive,After Concept Drift Negative
8459,0.637019063299547,0.9010379286953372,Initially Positive,After Concept Drift Negative
8460,0.19236202082641718,0.9069982560268212,Initially Negative,After Concept Drift Positive
8461,0.019315214137517134,0.5668489636254929,Initially Negative,After Concept Drift Positive
8462,0.6502306215840211,0.5840701813524536,Initially Positive,After Concept Drift Negative
8463,0.2905937212568894,0.9661566205370181,Initially Negative,After Concept Drift Positive
8464,0.6725667622501051,0.7234265338544438,Initially Positive,After Concept Drift Negative
8465,0.4134455578868883,0.5518313875527373,Initially Positive,After Concept Drift Negative
8466,0.3100719389962071,0.2849747334880933,Initially Positive,After Concept Drift Negative
8467,0.36908204289116353,0.6171367307208462,Initially Positive,After Concept Drift Negative
8468,0.5960649677533794,0.6538156952859205,Initially Positive,After Concept Drift Negative
8469,0.2564106779275904,0.9127365108419071,Initially Negative,After Concept Drift Positive
8470,0.883568441780636,0.005600672853818156,Initially Positive,After Concept Drift Negative
8471,0.4727722529264655,0.6662417291691972,Initially Positive,After Concept Drift Negative
8472,0.7769723213003876,0.8349317251799208,Initially Negative,After Concept Drift Positive
8473,0.9638799130205388,0.013615936588358468,Initially Positive,After Concept Drift Negative
8474,0.9383245931216253,0.009348923719195712,Initially Positive,After Concept Drift Negative
8475,0.7529563851555314,0.06918213717340227,Initially Positive,After Concept Drift Negative
8476,0.2335276891610486,0.7631336345117566,Initially Negative,After Concept Drift Positive
8477,0.7997775388016009,0.6652133065163058,Initially Negative,After Concept Drift Positive
8478,0.565397748591374,0.45207573256098643,Initially Positive,After Concept Drift Negative
8479,0.4414825658878675,0.2620904934727778,Initially Positive,After Concept Drift Negative
8480,0.04532859760883923,0.4128007866781267,Initially Negative,After Concept Drift Positive
8481,0.8600319072111992,0.9228715184926911,Initially Negative,After Concept Drift Positive
8482,0.3959262130929061,0.3593814182931563,Initially Positive,After Concept Drift Negative
8483,0.5607413262716316,0.21593125728798102,Initially Positive,After Concept Drift Negative
8484,0.002367129771184473,0.45328307392912903,Initially Negative,After Concept Drift Positive
8485,0.8249237028722902,0.16830613941300432,Initially Positive,After Concept Drift Negative
8486,0.8133058682820375,0.6994039980715124,Initially Negative,After Concept Drift Positive
8487,0.5634096584772647,0.7027955376952393,Initially Positive,After Concept Drift Negative
8488,0.6868094684239732,0.6058661512649893,Initially Positive,After Concept Drift Negative
8489,0.07979729858472628,0.3858344044630576,Initially Negative,After Concept Drift Positive
8490,0.2345665815456971,0.23905434778891355,Initially Positive,After Concept Drift Negative
8491,0.3531589061586652,0.5946696279842659,Initially Positive,After Concept Drift Negative
8492,0.42759625155905634,0.7366776957331294,Initially Positive,After Concept Drift Negative
8493,0.9607668130326451,0.9078820415010961,Initially Negative,After Concept Drift Positive
8494,0.23235935889878734,0.7710308542763504,Initially Negative,After Concept Drift Positive
8495,0.11748840475584088,0.6059206795970318,Initially Negative,After Concept Drift Positive
8496,0.8483824755749101,0.5586825218516612,Initially Negative,After Concept Drift Positive
8497,0.8346098437947103,0.4531609165312511,Initially Positive,After Concept Drift Negative
8498,0.34271334983515733,0.6988181998926555,Initially Positive,After Concept Drift Negative
8499,0.116616374905122,0.4702283604995148,Initially Negative,After Concept Drift Positive
8500,0.6499733082753711,0.8336604521426892,Initially Positive,After Concept Drift Negative
8501,0.5110975915403804,0.9849610522297404,Initially Positive,After Concept Drift Negative
8502,0.31981520549470344,0.11945579862031097,Initially Positive,After Concept Drift Negative
8503,0.6557161258929168,0.4979021837406762,Initially Positive,After Concept Drift Negative
8504,0.4229564595857275,0.9251769853314745,Initially Positive,After Concept Drift Negative
8505,0.8905563379927286,0.2339518335619113,Initially Positive,After Concept Drift Negative
8506,0.8250535446344711,0.506868676741634,Initially Positive,After Concept Drift Negative
8507,0.5793523142305492,0.5989938964213605,Initially Positive,After Concept Drift Negative
8508,0.837879065591179,0.21673355339194844,Initially Positive,After Concept Drift Negative
8509,0.24073341176025798,0.2818431518359038,Initially Positive,After Concept Drift Negative
8510,0.8324732041071217,0.28338287883690794,Initially Positive,After Concept Drift Negative
8511,0.38499021108833076,0.5606819866145519,Initially Positive,After Concept Drift Negative
8512,0.2972480488194207,0.4931871137856362,Initially Positive,After Concept Drift Negative
8513,0.674277138013868,0.664608719729129,Initially Positive,After Concept Drift Negative
8514,0.012263374974648467,0.8340897086954753,Initially Negative,After Concept Drift Positive
8515,0.17206958673018857,0.799490245444131,Initially Negative,After Concept Drift Positive
8516,0.9966702243852522,0.2505159398910387,Initially Negative,After Concept Drift Positive
8517,0.9403325668513814,0.5659854721094926,Initially Negative,After Concept Drift Positive
8518,0.06124495307199296,0.9467171453497772,Initially Negative,After Concept Drift Positive
8519,0.09355833191019891,0.6781290135508802,Initially Negative,After Concept Drift Positive
8520,0.7002167067480771,0.8954167001585158,Initially Negative,After Concept Drift Positive
8521,0.8936988247994194,0.6367497524375952,Initially Negative,After Concept Drift Positive
8522,0.7990984837897264,0.4135433809804332,Initially Positive,After Concept Drift Negative
8523,0.6316054639818195,0.572641805885025,Initially Positive,After Concept Drift Negative
8524,0.5443801043576524,0.03072889280234037,Initially Positive,After Concept Drift Negative
8525,0.2936138783138591,0.49684559839193065,Initially Positive,After Concept Drift Negative
8526,0.9685641881829608,0.07130586481697543,Initially Positive,After Concept Drift Negative
8527,0.1069138622451209,0.012080764554930346,Initially Positive,After Concept Drift Negative
8528,0.9760279972143664,0.24788475451734726,Initially Negative,After Concept Drift Positive
8529,0.9059089543303688,0.5526519639724462,Initially Negative,After Concept Drift Positive
8530,0.6526834651755105,0.8998179040378427,Initially Negative,After Concept Drift Positive
8531,0.9439818990718866,0.4902735574754664,Initially Negative,After Concept Drift Positive
8532,0.0798155717718545,0.4242521294424587,Initially Negative,After Concept Drift Positive
8533,0.891154659412913,0.013656177989361251,Initially Positive,After Concept Drift Negative
8534,0.575742693566688,0.8405485272715304,Initially Positive,After Concept Drift Negative
8535,0.909356180427738,0.8505624184538346,Initially Negative,After Concept Drift Positive
8536,0.04829218047820938,0.8434995478131765,Initially Negative,After Concept Drift Positive
8537,0.059763059829655796,0.012569889404971946,Initially Positive,After Concept Drift Negative
8538,0.6931333741514855,0.6089926212796991,Initially Positive,After Concept Drift Negative
8539,0.1796645710747572,0.6216208750329769,Initially Negative,After Concept Drift Positive
8540,0.304834004787093,0.8816201962893262,Initially Negative,After Concept Drift Positive
8541,0.4777358100555331,0.2854122333549757,Initially Positive,After Concept Drift Negative
8542,0.825686991666342,0.8543209827062992,Initially Negative,After Concept Drift Positive
8543,0.4421696304645527,0.9081449487617456,Initially Positive,After Concept Drift Negative
8544,0.5906458704239456,0.05310018808678185,Initially Positive,After Concept Drift Negative
8545,0.8405908192359045,0.1938861325202932,Initially Positive,After Concept Drift Negative
8546,0.7159248404514907,0.03536624390170584,Initially Positive,After Concept Drift Negative
8547,0.8375390915129209,0.9387965387201909,Initially Negative,After Concept Drift Positive
8548,0.45125989452808357,0.47339235136494184,Initially Positive,After Concept Drift Negative
8549,0.5536838956543101,0.5264422902721538,Initially Positive,After Concept Drift Negative
8550,0.1011843702992038,0.8625332814318027,Initially Negative,After Concept Drift Positive
8551,0.24671698967099076,0.7668187865939867,Initially Negative,After Concept Drift Positive
8552,0.7272479998113492,0.16129597592387268,Initially Positive,After Concept Drift Negative
8553,0.7917411821570611,0.6952625142247354,Initially Negative,After Concept Drift Positive
8554,0.6870834533510461,0.5812476242500324,Initially Positive,After Concept Drift Negative
8555,0.8300571909784826,0.5733473915042866,Initially Negative,After Concept Drift Positive
8556,0.455315890436068,0.28535690871455255,Initially Positive,After Concept Drift Negative
8557,0.016593516055203206,0.21094521860537552,Initially Negative,After Concept Drift Positive
8558,0.25493695121864013,0.9963064578625254,Initially Negative,After Concept Drift Positive
8559,0.5941798212598889,0.7647404095594716,Initially Positive,After Concept Drift Negative
8560,0.020998072752792862,0.7187097399878873,Initially Negative,After Concept Drift Positive
8561,0.3713321353875775,0.0351401974842902,Initially Positive,After Concept Drift Negative
8562,0.7659245488436301,0.8259316622418398,Initially Negative,After Concept Drift Positive
8563,0.5701300352135322,0.5093036532595325,Initially Positive,After Concept Drift Negative
8564,0.8294638778301731,0.7034604149314726,Initially Negative,After Concept Drift Positive
8565,0.7671113803195388,0.5536664341773697,Initially Positive,After Concept Drift Negative
8566,0.6333558938919526,0.5841941143804046,Initially Positive,After Concept Drift Negative
8567,0.5148221282868533,0.08257704275478628,Initially Positive,After Concept Drift Negative
8568,0.8654096551610443,0.002309020771559256,Initially Positive,After Concept Drift Negative
8569,0.12163610168329642,0.919422579818584,Initially Negative,After Concept Drift Positive
8570,0.5657079347417343,0.5256286952323532,Initially Positive,After Concept Drift Negative
8571,0.350117405425864,0.8526357681727463,Initially Positive,After Concept Drift Negative
8572,0.8186886414131529,0.6815297354605224,Initially Negative,After Concept Drift Positive
8573,0.46923994714712547,0.6589024651090476,Initially Positive,After Concept Drift Negative
8574,0.9679958517370818,0.297023400826507,Initially Negative,After Concept Drift Positive
8575,0.4377313790731282,0.7061674295711432,Initially Positive,After Concept Drift Negative
8576,0.017179010860710386,0.11938634903671907,Initially Negative,After Concept Drift Positive
8577,0.6300836417169997,0.8311952935413297,Initially Positive,After Concept Drift Negative
8578,0.465584491956493,0.03149905196797076,Initially Positive,After Concept Drift Negative
8579,0.9536908340362632,0.4684978938343629,Initially Negative,After Concept Drift Positive
8580,0.11336435305304637,0.187466223185765,Initially Positive,After Concept Drift Negative
8581,0.8128534131419254,0.15912737723201165,Initially Positive,After Concept Drift Negative
8582,0.02103342573777023,0.9240461993733287,Initially Negative,After Concept Drift Positive
8583,0.5099948279630648,0.8608745644628326,Initially Positive,After Concept Drift Negative
8584,0.7580393134597172,0.3074911423445733,Initially Positive,After Concept Drift Negative
8585,0.338432351538169,0.1420230598853387,Initially Positive,After Concept Drift Negative
8586,0.5503065016035197,0.8105317564905458,Initially Positive,After Concept Drift Negative
8587,0.8403771935726815,0.4749022099852106,Initially Positive,After Concept Drift Negative
8588,0.5204396103829705,0.25056816302730733,Initially Positive,After Concept Drift Negative
8589,0.8842546310226155,0.008689578443034085,Initially Positive,After Concept Drift Negative
8590,0.7791373917338811,0.7443641926774163,Initially Negative,After Concept Drift Positive
8591,0.6300216183739301,0.7529825364523821,Initially Positive,After Concept Drift Negative
8592,0.4040958733633808,0.3724396055677095,Initially Positive,After Concept Drift Negative
8593,0.8981836246695182,0.5027136132943291,Initially Negative,After Concept Drift Positive
8594,0.8376958991727145,0.35144328831036176,Initially Positive,After Concept Drift Negative
8595,0.9377126955560504,0.5305742547571144,Initially Negative,After Concept Drift Positive
8596,0.48156595739349717,0.5864238497877703,Initially Positive,After Concept Drift Negative
8597,0.621390244120066,0.20348401539717476,Initially Positive,After Concept Drift Negative
8598,0.2731545507917008,0.5903940854942838,Initially Positive,After Concept Drift Negative
8599,0.11059874928334967,0.8282847489428857,Initially Negative,After Concept Drift Positive
8600,0.9443679393411503,0.340120386704158,Initially Negative,After Concept Drift Positive
8601,0.48303434164697057,0.015252572409472642,Initially Positive,After Concept Drift Negative
8602,0.9137378368149464,0.8785083517659936,Initially Negative,After Concept Drift Positive
8603,0.9256529699470747,0.25347170248965323,Initially Negative,After Concept Drift Positive
8604,0.669350721292878,0.985334700435846,Initially Negative,After Concept Drift Positive
8605,0.2741616095459345,0.7618922890213469,Initially Negative,After Concept Drift Positive
8606,0.17370263547382758,0.5579931959930851,Initially Negative,After Concept Drift Positive
8607,0.2649981709023189,0.43863432654581347,Initially Positive,After Concept Drift Negative
8608,0.24611916029967396,0.7375229294471749,Initially Negative,After Concept Drift Positive
8609,0.26172247458535103,0.7105472047381556,Initially Positive,After Concept Drift Negative
8610,0.7940558328336155,0.3305106434590921,Initially Positive,After Concept Drift Negative
8611,0.20473687325286116,0.6072555852832254,Initially Negative,After Concept Drift Positive
8612,0.6087780362297991,0.33097193046271145,Initially Positive,After Concept Drift Negative
8613,0.45047853378978286,0.3002473052360769,Initially Positive,After Concept Drift Negative
8614,0.03613262138616313,0.6558257387287614,Initially Negative,After Concept Drift Positive
8615,0.7079250319199689,0.7329412240755356,Initially Positive,After Concept Drift Negative
8616,0.7484134292816047,0.9012516272468318,Initially Negative,After Concept Drift Positive
8617,0.5671594563108842,0.736985763806378,Initially Positive,After Concept Drift Negative
8618,0.5816435766017012,0.31058835024556275,Initially Positive,After Concept Drift Negative
8619,0.8861061999445454,0.09217845186068885,Initially Positive,After Concept Drift Negative
8620,0.073025507868137,0.9387028164221719,Initially Negative,After Concept Drift Positive
8621,0.23506795513805112,0.8526716459120994,Initially Negative,After Concept Drift Positive
8622,0.41408764330562764,0.998215174852219,Initially Negative,After Concept Drift Positive
8623,0.07987140743937371,0.34528701105228776,Initially Negative,After Concept Drift Positive
8624,0.7322763955857393,0.10679567452565608,Initially Positive,After Concept Drift Negative
